Step,AgentID,Steps to fire up
53,"(14, 72)",7
53,"(14, 74)",7
53,"(14, 75)",7
53,"(14, 76)",7
53,"(14, 77)",6
53,"(14, 78)",6
53,"(14, 79)",6
53,"(14, 82)",8
53,"(14, 83)",8
53,"(14, 84)",7
53,"(14, 85)",6
53,"(14, 86)",6
53,"(14, 87)",6
53,"(14, 88)",6
53,"(14, 89)",7
53,"(14, 90)",7
53,"(14, 91)",7
53,"(14, 92)",7
53,"(14, 93)",7
53,"(14, 95)",6
53,"(14, 96)",7
53,"(14, 97)",-1
53,"(14, 98)",7
53,"(14, 99)",7
53,"(15, 0)",-1
53,"(15, 1)",-1
53,"(15, 2)",8
53,"(15, 3)",8
53,"(15, 6)",9
53,"(15, 7)",9
53,"(15, 8)",10
53,"(15, 9)",10
53,"(15, 12)",10
53,"(15, 14)",10
53,"(15, 15)",9
53,"(15, 16)",9
53,"(15, 17)",9
53,"(15, 18)",9
53,"(15, 19)",9
53,"(15, 20)",8
53,"(15, 21)",8
53,"(15, 22)",8
53,"(15, 23)",7
53,"(15, 25)",11
53,"(15, 26)",8
53,"(15, 27)",7
53,"(15, 28)",7
53,"(15, 29)",7
53,"(15, 32)",7
53,"(15, 33)",8
53,"(15, 34)",8
53,"(15, 36)",8
53,"(15, 38)",-1
53,"(15, 39)",9
53,"(15, 40)",8
53,"(15, 41)",7
53,"(15, 42)",7
53,"(15, 43)",7
53,"(15, 44)",6
53,"(15, 45)",6
53,"(15, 46)",6
53,"(15, 47)",7
53,"(15, 48)",6
53,"(15, 49)",6
53,"(15, 50)",6
53,"(15, 51)",7
53,"(15, 53)",8
53,"(15, 54)",8
53,"(15, 56)",7
53,"(15, 57)",8
53,"(15, 58)",7
53,"(15, 59)",7
53,"(15, 60)",7
53,"(15, 61)",7
53,"(15, 62)",6
53,"(15, 63)",6
53,"(15, 64)",6
53,"(15, 65)",6
53,"(15, 67)",8
53,"(15, 69)",7
53,"(15, 71)",8
53,"(15, 75)",-1
53,"(15, 76)",-1
53,"(15, 78)",7
53,"(15, 81)",8
53,"(15, 82)",8
53,"(15, 83)",8
53,"(15, 84)",8
53,"(15, 85)",7
53,"(15, 86)",7
53,"(15, 87)",7
53,"(15, 88)",7
53,"(15, 90)",7
53,"(15, 91)",7
53,"(15, 94)",8
53,"(15, 95)",7
53,"(15, 96)",8
53,"(15, 97)",7
53,"(15, 98)",7
53,"(15, 99)",7
53,"(16, 0)",-1
53,"(16, 1)",-1
53,"(16, 3)",8
53,"(16, 5)",9
53,"(16, 6)",9
53,"(16, 8)",10
53,"(16, 9)",11
53,"(16, 10)",10
53,"(16, 11)",11
53,"(16, 12)",11
53,"(16, 13)",11
53,"(16, 16)",15
53,"(16, 17)",10
53,"(16, 18)",9
53,"(16, 19)",9
53,"(16, 20)",9
53,"(16, 23)",10
53,"(16, 24)",10
53,"(16, 25)",-1
53,"(16, 26)",-1
53,"(16, 27)",7
53,"(16, 28)",7
53,"(16, 30)",9
53,"(16, 31)",9
53,"(16, 32)",9
53,"(16, 33)",8
53,"(16, 34)",9
53,"(16, 35)",8
53,"(16, 36)",8
53,"(16, 37)",8
53,"(16, 38)",11
53,"(16, 39)",9
53,"(16, 41)",7
53,"(16, 42)",7
53,"(16, 43)",7
53,"(16, 45)",7
53,"(16, 46)",6
53,"(16, 47)",7
53,"(16, 48)",6
53,"(16, 49)",6
53,"(16, 50)",6
53,"(16, 51)",7
53,"(16, 52)",7
53,"(16, 53)",7
53,"(16, 54)",8
53,"(16, 55)",9
53,"(16, 56)",8
53,"(16, 57)",8
53,"(16, 58)",7
53,"(16, 60)",7
53,"(16, 61)",-1
53,"(16, 62)",6
53,"(16, 63)",6
53,"(16, 64)",6
53,"(16, 66)",7
53,"(16, 68)",8
53,"(16, 69)",8
53,"(16, 70)",8
53,"(16, 71)",8
53,"(16, 72)",-1
53,"(16, 73)",9
53,"(16, 74)",9
53,"(16, 75)",-1
53,"(16, 76)",-1
53,"(16, 77)",8
53,"(16, 78)",8
53,"(16, 79)",8
53,"(16, 80)",9
53,"(16, 82)",8
53,"(16, 83)",8
53,"(16, 84)",8
53,"(16, 85)",7
53,"(16, 86)",7
53,"(16, 87)",7
53,"(16, 88)",7
53,"(16, 89)",7
53,"(16, 91)",8
53,"(16, 92)",8
53,"(16, 93)",9
53,"(16, 94)",8
53,"(16, 95)",8
53,"(16, 97)",7
53,"(16, 98)",7
53,"(16, 99)",7
53,"(17, 0)",-1
53,"(17, 1)",-1
53,"(17, 2)",9
53,"(17, 3)",9
53,"(17, 4)",9
53,"(17, 5)",10
53,"(17, 6)",10
53,"(17, 7)",10
53,"(17, 8)",11
53,"(17, 9)",11
53,"(17, 10)",11
53,"(17, 11)",11
53,"(17, 12)",11
53,"(17, 13)",-1
53,"(17, 14)",13
53,"(17, 15)",14
53,"(17, 17)",13
53,"(17, 20)",9
53,"(17, 21)",10
53,"(17, 22)",11
53,"(17, 23)",10
53,"(17, 24)",10
53,"(17, 27)",8
53,"(17, 28)",8
53,"(17, 29)",9
53,"(17, 30)",9
53,"(17, 31)",9
53,"(17, 33)",8
53,"(17, 35)",11
53,"(17, 37)",12
53,"(17, 38)",10
53,"(17, 39)",11
53,"(17, 41)",8
53,"(17, 42)",7
53,"(17, 43)",7
53,"(17, 44)",8
53,"(17, 46)",8
53,"(17, 48)",6
53,"(17, 49)",6
53,"(17, 50)",6
53,"(17, 51)",6
53,"(17, 52)",7
53,"(17, 53)",7
53,"(17, 54)",8
53,"(17, 55)",8
53,"(17, 57)",7
53,"(17, 58)",7
53,"(17, 59)",9
53,"(17, 60)",-1
53,"(17, 63)",6
53,"(17, 64)",6
53,"(17, 65)",6
53,"(17, 66)",8
53,"(17, 67)",8
53,"(17, 68)",9
53,"(17, 69)",8
53,"(17, 70)",8
53,"(17, 71)",8
53,"(17, 72)",9
53,"(17, 73)",9
53,"(17, 74)",9
53,"(17, 76)",9
53,"(17, 77)",9
53,"(17, 78)",9
53,"(17, 79)",9
53,"(17, 81)",10
53,"(17, 82)",11
53,"(17, 83)",8
53,"(17, 84)",8
53,"(17, 85)",7
53,"(17, 86)",7
53,"(17, 87)",7
53,"(17, 88)",7
53,"(17, 89)",7
53,"(17, 90)",8
53,"(17, 91)",9
53,"(17, 92)",8
53,"(17, 93)",9
53,"(17, 95)",8
53,"(17, 97)",7
53,"(17, 98)",7
53,"(17, 99)",8
53,"(18, 2)",9
53,"(18, 3)",10
53,"(18, 5)",11
53,"(18, 6)",11
53,"(18, 7)",11
53,"(18, 8)",12
53,"(18, 9)",11
53,"(18, 11)",12
53,"(18, 12)",13
53,"(18, 13)",12
53,"(18, 14)",13
53,"(18, 16)",13
53,"(18, 17)",12
53,"(18, 18)",13
53,"(18, 20)",11
53,"(18, 21)",10
53,"(18, 22)",10
53,"(18, 23)",10
53,"(18, 24)",10
53,"(18, 25)",9
53,"(18, 26)",9
53,"(18, 27)",9
53,"(18, 28)",9
53,"(18, 29)",9
53,"(18, 31)",9
53,"(18, 32)",9
53,"(18, 33)",9
53,"(18, 34)",11
53,"(18, 35)",11
53,"(18, 36)",11
53,"(18, 37)",11
53,"(18, 38)",11
53,"(18, 39)",10
53,"(18, 40)",8
53,"(18, 41)",7
53,"(18, 42)",8
53,"(18, 43)",7
53,"(18, 45)",8
53,"(18, 46)",8
53,"(18, 47)",7
53,"(18, 48)",6
53,"(18, 50)",6
53,"(18, 51)",-1
53,"(18, 52)",6
53,"(18, 53)",7
53,"(18, 54)",8
53,"(18, 55)",8
53,"(18, 56)",8
53,"(18, 58)",8
53,"(18, 60)",8
53,"(18, 61)",8
53,"(18, 62)",7
53,"(18, 64)",7
53,"(18, 65)",8
53,"(18, 66)",7
53,"(18, 67)",8
53,"(18, 68)",9
53,"(18, 70)",9
53,"(18, 71)",9
53,"(18, 73)",9
53,"(18, 75)",9
53,"(18, 77)",9
53,"(18, 78)",9
53,"(18, 79)",9
53,"(18, 80)",9
53,"(18, 81)",10
53,"(18, 83)",9
53,"(18, 84)",8
53,"(18, 85)",9
53,"(18, 86)",8
53,"(18, 87)",7
53,"(18, 88)",8
53,"(18, 89)",7
53,"(18, 90)",8
53,"(18, 91)",8
53,"(18, 92)",8
53,"(18, 93)",9
53,"(18, 94)",9
53,"(18, 95)",9
53,"(18, 97)",8
53,"(18, 98)",8
53,"(18, 99)",8
53,"(19, 0)",12
53,"(19, 1)",12
53,"(19, 2)",9
53,"(19, 3)",9
53,"(19, 5)",12
53,"(19, 7)",12
53,"(19, 8)",11
53,"(19, 9)",12
53,"(19, 10)",12
53,"(19, 11)",12
53,"(19, 14)",13
53,"(19, 15)",13
53,"(19, 17)",13
53,"(19, 18)",12
53,"(19, 19)",12
53,"(19, 20)",11
53,"(19, 21)",11
53,"(19, 22)",11
53,"(19, 24)",10
53,"(19, 25)",9
53,"(19, 27)",10
53,"(19, 28)",9
53,"(19, 29)",9
53,"(19, 30)",10
53,"(19, 31)",9
53,"(19, 32)",10
53,"(19, 33)",10
53,"(19, 34)",10
53,"(19, 35)",10
53,"(19, 36)",11
53,"(19, 38)",10
53,"(19, 39)",9
53,"(19, 40)",9
53,"(19, 41)",9
53,"(19, 42)",8
53,"(19, 45)",9
53,"(19, 46)",8
53,"(19, 47)",8
53,"(19, 49)",6
53,"(19, 50)",6
53,"(19, 51)",7
53,"(19, 52)",8
53,"(19, 53)",8
53,"(19, 54)",8
53,"(19, 55)",8
53,"(19, 56)",9
53,"(19, 57)",8
53,"(19, 58)",9
53,"(19, 59)",9
53,"(19, 61)",8
53,"(19, 62)",9
53,"(19, 63)",8
53,"(19, 64)",8
53,"(19, 65)",8
53,"(19, 66)",8
53,"(19, 67)",9
53,"(19, 68)",9
53,"(19, 69)",9
53,"(19, 71)",10
53,"(19, 73)",10
53,"(19, 74)",9
53,"(19, 75)",-1
53,"(19, 78)",10
53,"(19, 79)",10
53,"(19, 80)",12
53,"(19, 81)",11
53,"(19, 82)",10
53,"(19, 83)",9
53,"(19, 84)",9
53,"(19, 86)",8
53,"(19, 87)",8
53,"(19, 88)",8
53,"(19, 92)",8
53,"(19, 93)",9
53,"(19, 94)",9
53,"(19, 95)",-1
53,"(19, 97)",9
53,"(19, 98)",8
53,"(19, 99)",8
53,"(20, 0)",12
53,"(20, 1)",11
53,"(20, 2)",10
53,"(20, 4)",12
53,"(20, 5)",12
53,"(20, 6)",12
53,"(20, 10)",12
53,"(20, 11)",12
53,"(20, 12)",12
53,"(20, 15)",14
53,"(20, 16)",13
53,"(20, 19)",11
53,"(20, 20)",11
53,"(20, 21)",11
53,"(20, 22)",11
53,"(20, 23)",12
53,"(20, 25)",12
53,"(20, 27)",10
53,"(20, 28)",10
53,"(20, 29)",10
53,"(20, 32)",10
53,"(20, 33)",10
53,"(20, 34)",10
53,"(20, 35)",10
53,"(20, 37)",10
53,"(20, 38)",10
53,"(20, 39)",10
53,"(20, 40)",10
53,"(20, 41)",9
53,"(20, 42)",9
53,"(20, 43)",9
53,"(20, 44)",9
53,"(20, 46)",8
53,"(20, 47)",8
53,"(20, 48)",7
53,"(20, 50)",7
53,"(20, 51)",7
53,"(20, 52)",8
53,"(20, 53)",8
53,"(20, 54)",8
53,"(20, 55)",8
53,"(20, 57)",9
53,"(20, 58)",9
53,"(20, 59)",9
53,"(20, 60)",8
53,"(20, 61)",9
53,"(20, 63)",8
53,"(20, 64)",8
53,"(20, 66)",9
53,"(20, 67)",9
53,"(20, 68)",9
53,"(20, 70)",10
53,"(20, 71)",10
53,"(20, 72)",9
53,"(20, 73)",9
53,"(20, 77)",11
53,"(20, 78)",10
53,"(20, 79)",11
53,"(20, 80)",12
53,"(20, 81)",11
53,"(20, 82)",10
53,"(20, 84)",-1
53,"(20, 85)",9
53,"(20, 87)",8
53,"(20, 88)",8
53,"(20, 89)",9
53,"(20, 90)",8
53,"(20, 91)",9
53,"(20, 93)",9
53,"(20, 96)",-1
53,"(20, 97)",9
53,"(20, 98)",9
53,"(20, 99)",9
53,"(21, 0)",12
53,"(21, 1)",12
53,"(21, 3)",12
53,"(21, 4)",-1
53,"(21, 6)",12
53,"(21, 7)",12
53,"(21, 9)",12
53,"(21, 10)",12
53,"(21, 11)",13
53,"(21, 12)",13
53,"(21, 13)",14
53,"(21, 15)",14
53,"(21, 16)",14
53,"(21, 17)",14
53,"(21, 19)",12
53,"(21, 20)",13
53,"(21, 21)",12
53,"(21, 24)",13
53,"(21, 25)",12
53,"(21, 26)",11
53,"(21, 27)",10
53,"(21, 28)",11
53,"(21, 29)",11
53,"(21, 30)",11
53,"(21, 31)",10
53,"(21, 32)",11
53,"(21, 33)",11
53,"(21, 34)",11
53,"(21, 35)",10
53,"(21, 38)",10
53,"(21, 39)",11
53,"(21, 40)",11
53,"(21, 42)",9
53,"(21, 43)",9
53,"(21, 44)",10
53,"(21, 45)",9
53,"(21, 46)",9
53,"(21, 47)",8
53,"(21, 48)",8
53,"(21, 49)",8
53,"(21, 50)",8
53,"(21, 51)",8
53,"(21, 53)",9
53,"(21, 54)",9
53,"(21, 56)",9
53,"(21, 57)",9
53,"(21, 58)",9
53,"(21, 59)",9
53,"(21, 60)",9
53,"(21, 61)",9
53,"(21, 62)",9
53,"(21, 63)",9
53,"(21, 64)",9
53,"(21, 65)",9
53,"(21, 66)",9
53,"(21, 67)",9
53,"(21, 68)",9
53,"(21, 69)",9
53,"(21, 70)",9
53,"(21, 71)",10
53,"(21, 73)",10
53,"(21, 74)",9
53,"(21, 76)",11
53,"(21, 77)",11
53,"(21, 78)",11
53,"(21, 79)",12
53,"(21, 80)",12
53,"(21, 81)",12
53,"(21, 82)",11
53,"(21, 83)",10
53,"(21, 84)",10
53,"(21, 85)",9
53,"(21, 86)",9
53,"(21, 87)",8
53,"(21, 88)",8
53,"(21, 89)",8
53,"(21, 90)",9
53,"(21, 91)",9
53,"(21, 92)",10
53,"(21, 94)",10
53,"(21, 95)",11
53,"(21, 97)",9
53,"(21, 98)",9
53,"(22, 0)",14
53,"(22, 1)",12
53,"(22, 2)",13
53,"(22, 5)",13
53,"(22, 6)",13
53,"(22, 7)",13
53,"(22, 8)",14
53,"(22, 9)",13
53,"(22, 10)",13
53,"(22, 11)",14
53,"(22, 14)",14
53,"(22, 15)",14
53,"(22, 17)",14
53,"(22, 18)",13
53,"(22, 19)",13
53,"(22, 20)",14
53,"(22, 21)",13
53,"(22, 22)",12
53,"(22, 23)",13
53,"(22, 24)",12
53,"(22, 25)",12
53,"(22, 26)",12
53,"(22, 27)",11
53,"(22, 28)",11
53,"(22, 29)",11
53,"(22, 30)",11
53,"(22, 31)",11
53,"(22, 33)",12
53,"(22, 37)",11
53,"(22, 38)",11
53,"(22, 39)",12
53,"(22, 42)",10
53,"(22, 43)",10
53,"(22, 44)",9
53,"(22, 45)",9
53,"(22, 46)",9
53,"(22, 47)",10
53,"(22, 48)",8
53,"(22, 49)",8
53,"(22, 52)",9
53,"(22, 53)",9
53,"(22, 54)",9
53,"(22, 55)",9
53,"(22, 56)",9
53,"(22, 57)",11
53,"(22, 58)",10
53,"(22, 59)",9
53,"(22, 60)",10
53,"(22, 61)",10
53,"(22, 62)",9
53,"(22, 63)",10
53,"(22, 64)",9
53,"(22, 65)",9
53,"(22, 68)",9
53,"(22, 69)",9
53,"(22, 70)",9
53,"(22, 71)",10
53,"(22, 73)",10
53,"(22, 74)",10
53,"(22, 75)",10
53,"(22, 76)",11
53,"(22, 77)",11
53,"(22, 79)",12
53,"(22, 81)",12
53,"(22, 82)",11
53,"(22, 83)",11
53,"(22, 85)",9
53,"(22, 86)",8
53,"(22, 88)",10
53,"(22, 89)",9
53,"(22, 90)",8
53,"(22, 91)",10
53,"(22, 93)",10
53,"(22, 94)",10
53,"(22, 95)",11
53,"(22, 96)",11
53,"(22, 99)",-1
53,"(23, 1)",13
53,"(23, 2)",13
53,"(23, 3)",13
53,"(23, 4)",14
53,"(23, 5)",14
53,"(23, 6)",13
53,"(23, 7)",13
53,"(23, 10)",14
53,"(23, 12)",15
53,"(23, 13)",15
53,"(23, 14)",14
53,"(23, 15)",15
53,"(23, 16)",14
53,"(23, 17)",14
53,"(23, 19)",16
53,"(23, 20)",15
53,"(23, 21)",15
53,"(23, 22)",13
53,"(23, 24)",13
53,"(23, 25)",12
53,"(23, 26)",12
53,"(23, 27)",12
53,"(23, 28)",11
53,"(23, 30)",11
53,"(23, 33)",12
53,"(23, 34)",12
53,"(23, 35)",13
53,"(23, 37)",11
53,"(23, 38)",11
53,"(23, 39)",12
53,"(23, 41)",10
53,"(23, 42)",10
53,"(23, 43)",11
53,"(23, 44)",10
53,"(23, 45)",10
53,"(23, 46)",10
53,"(23, 47)",9
53,"(23, 48)",9
53,"(23, 49)",9
53,"(23, 50)",9
53,"(23, 51)",9
53,"(23, 54)",9
53,"(23, 55)",10
53,"(23, 56)",9
53,"(23, 57)",10
53,"(23, 58)",10
53,"(23, 59)",10
53,"(23, 60)",10
53,"(23, 61)",11
53,"(23, 62)",10
53,"(23, 63)",10
53,"(23, 64)",10
53,"(23, 65)",10
53,"(23, 66)",10
53,"(23, 68)",10
53,"(23, 69)",9
53,"(23, 70)",10
53,"(23, 72)",-1
53,"(23, 73)",10
53,"(23, 76)",11
53,"(23, 77)",14
53,"(23, 79)",13
53,"(23, 80)",13
53,"(23, 81)",13
53,"(23, 83)",11
53,"(23, 84)",11
53,"(23, 85)",11
53,"(23, 86)",9
53,"(23, 87)",9
53,"(23, 89)",10
53,"(23, 90)",10
53,"(23, 91)",9
53,"(23, 92)",10
53,"(23, 93)",10
53,"(23, 94)",10
53,"(23, 95)",11
53,"(23, 96)",12
53,"(23, 98)",14
53,"(24, 0)",14
53,"(24, 1)",14
53,"(24, 2)",14
53,"(24, 3)",14
53,"(24, 4)",14
53,"(24, 6)",14
53,"(24, 7)",16
53,"(24, 8)",15
53,"(24, 9)",15
53,"(24, 10)",15
53,"(24, 12)",15
53,"(24, 14)",15
53,"(24, 15)",15
53,"(24, 16)",15
53,"(24, 17)",15
53,"(24, 18)",-1
53,"(24, 19)",16
53,"(24, 20)",15
53,"(24, 22)",14
53,"(24, 23)",13
53,"(24, 26)",12
53,"(24, 27)",12
53,"(24, 28)",12
53,"(24, 29)",12
53,"(24, 30)",13
53,"(24, 31)",14
53,"(24, 32)",13
53,"(24, 33)",13
53,"(24, 34)",13
53,"(24, 35)",13
53,"(24, 36)",11
53,"(24, 38)",11
53,"(24, 39)",12
53,"(24, 40)",13
53,"(24, 42)",11
53,"(24, 44)",10
53,"(24, 45)",10
53,"(24, 46)",10
53,"(24, 48)",9
53,"(24, 49)",9
53,"(24, 50)",9
53,"(24, 51)",11
53,"(24, 52)",11
53,"(24, 53)",10
53,"(24, 54)",10
53,"(24, 56)",10
53,"(24, 57)",10
53,"(24, 59)",11
53,"(24, 60)",11
53,"(24, 61)",11
53,"(24, 62)",11
53,"(24, 64)",11
53,"(24, 65)",11
53,"(24, 66)",11
53,"(24, 67)",11
53,"(24, 68)",10
53,"(24, 70)",10
53,"(24, 71)",11
53,"(24, 73)",13
53,"(24, 75)",11
53,"(24, 76)",11
53,"(24, 77)",12
53,"(24, 78)",13
53,"(24, 79)",13
53,"(24, 80)",13
53,"(24, 81)",12
53,"(24, 82)",12
53,"(24, 83)",12
53,"(24, 84)",12
53,"(24, 85)",10
53,"(24, 86)",11
53,"(24, 87)",10
53,"(24, 88)",10
53,"(24, 89)",10
53,"(24, 90)",10
53,"(24, 91)",10
53,"(24, 92)",10
53,"(24, 93)",10
53,"(24, 94)",10
53,"(24, 95)",11
53,"(24, 96)",11
53,"(24, 97)",13
53,"(24, 98)",14
53,"(25, 0)",18
53,"(25, 1)",17
53,"(25, 2)",14
53,"(25, 3)",15
53,"(25, 4)",15
53,"(25, 5)",15
53,"(25, 6)",15
53,"(25, 7)",15
53,"(25, 9)",15
53,"(25, 10)",15
53,"(25, 11)",16
53,"(25, 12)",15
53,"(25, 13)",16
53,"(25, 14)",15
53,"(25, 15)",15
53,"(25, 16)",16
53,"(25, 19)",16
53,"(25, 20)",16
53,"(25, 21)",-1
53,"(25, 22)",15
53,"(25, 23)",14
53,"(25, 24)",14
53,"(25, 25)",13
53,"(25, 26)",13
53,"(25, 27)",13
53,"(25, 28)",12
53,"(25, 29)",12
53,"(25, 31)",13
53,"(25, 33)",13
53,"(25, 34)",13
53,"(25, 35)",13
53,"(25, 36)",-1
53,"(25, 37)",11
53,"(25, 38)",12
53,"(25, 40)",13
53,"(25, 43)",11
53,"(25, 44)",12
53,"(25, 46)",10
53,"(25, 47)",10
53,"(25, 48)",10
53,"(25, 49)",10
53,"(25, 50)",9
53,"(25, 52)",11
53,"(25, 54)",11
53,"(25, 55)",11
53,"(25, 56)",11
53,"(25, 57)",10
53,"(25, 58)",10
53,"(25, 59)",11
53,"(25, 60)",11
53,"(25, 61)",11
53,"(25, 62)",12
53,"(25, 64)",12
53,"(25, 66)",11
53,"(25, 67)",11
53,"(25, 68)",11
53,"(25, 69)",11
53,"(25, 70)",11
53,"(25, 72)",12
53,"(25, 73)",12
53,"(25, 74)",13
53,"(25, 75)",12
53,"(25, 76)",12
53,"(25, 78)",12
53,"(25, 79)",13
53,"(25, 80)",13
53,"(25, 81)",12
53,"(25, 82)",12
53,"(25, 83)",12
53,"(25, 84)",11
53,"(25, 85)",11
53,"(25, 86)",11
53,"(25, 87)",10
53,"(25, 88)",10
53,"(25, 90)",11
53,"(25, 91)",10
53,"(25, 92)",10
53,"(25, 93)",10
53,"(25, 94)",10
53,"(25, 95)",10
53,"(25, 96)",11
53,"(25, 98)",14
53,"(25, 99)",14
53,"(26, 1)",17
53,"(26, 4)",15
53,"(26, 6)",16
53,"(26, 7)",16
53,"(26, 8)",16
53,"(26, 9)",15
53,"(26, 11)",17
53,"(26, 12)",16
53,"(26, 15)",16
53,"(26, 16)",15
53,"(26, 17)",15
53,"(26, 18)",15
53,"(26, 19)",-1
53,"(26, 21)",15
53,"(26, 22)",14
53,"(26, 23)",14
53,"(26, 25)",13
53,"(26, 26)",13
53,"(26, 27)",13
53,"(26, 28)",13
53,"(26, 29)",13
53,"(26, 30)",13
53,"(26, 31)",14
53,"(26, 33)",14
53,"(26, 34)",13
53,"(26, 35)",14
53,"(26, 36)",13
53,"(26, 37)",12
53,"(26, 38)",14
53,"(26, 39)",13
53,"(26, 41)",13
53,"(26, 42)",12
53,"(26, 43)",12
53,"(26, 44)",12
53,"(26, 45)",11
53,"(26, 46)",10
53,"(26, 47)",10
53,"(26, 49)",10
53,"(26, 50)",10
53,"(26, 51)",10
53,"(26, 53)",11
53,"(26, 55)",11
53,"(26, 56)",11
53,"(26, 57)",11
53,"(26, 58)",11
53,"(26, 59)",11
53,"(26, 60)",11
53,"(26, 61)",12
53,"(26, 62)",12
53,"(26, 64)",12
53,"(26, 65)",11
53,"(26, 67)",11
53,"(26, 68)",11
53,"(26, 69)",11
53,"(26, 72)",15
53,"(26, 73)",14
53,"(26, 74)",13
53,"(26, 75)",13
53,"(26, 77)",12
53,"(26, 78)",12
53,"(26, 79)",13
53,"(26, 80)",13
53,"(26, 81)",12
53,"(26, 82)",12
53,"(26, 83)",12
53,"(26, 85)",11
53,"(26, 86)",10
53,"(26, 87)",10
53,"(26, 88)",-1
53,"(26, 89)",10
53,"(26, 90)",11
53,"(26, 92)",10
53,"(26, 93)",10
53,"(26, 94)",11
53,"(26, 95)",11
53,"(26, 96)",11
53,"(26, 98)",14
53,"(27, 0)",17
53,"(27, 1)",16
53,"(27, 2)",16
53,"(27, 3)",16
53,"(27, 4)",16
53,"(27, 5)",17
53,"(27, 7)",16
53,"(27, 8)",16
53,"(27, 9)",16
53,"(27, 10)",16
53,"(27, 11)",17
53,"(27, 12)",17
53,"(27, 13)",17
53,"(27, 14)",-1
53,"(27, 15)",17
53,"(27, 16)",16
53,"(27, 18)",15
53,"(27, 19)",15
53,"(27, 20)",15
53,"(27, 21)",15
53,"(27, 23)",14
53,"(27, 24)",14
53,"(27, 26)",13
53,"(27, 27)",13
53,"(27, 30)",14
53,"(27, 32)",14
53,"(27, 35)",14
53,"(27, 36)",13
53,"(27, 37)",14
53,"(27, 38)",13
53,"(27, 42)",13
53,"(27, 43)",12
53,"(27, 45)",11
53,"(27, 46)",11
53,"(27, 48)",10
53,"(27, 50)",10
53,"(27, 51)",11
53,"(27, 52)",11
53,"(27, 55)",11
53,"(27, 56)",11
53,"(27, 58)",11
53,"(27, 59)",11
53,"(27, 62)",12
53,"(27, 63)",12
53,"(27, 64)",12
53,"(27, 68)",11
53,"(27, 69)",11
53,"(27, 70)",12
53,"(27, 71)",15
53,"(27, 72)",14
53,"(27, 73)",14
53,"(27, 74)",14
53,"(27, 75)",13
53,"(27, 76)",12
53,"(27, 78)",12
53,"(27, 81)",14
53,"(27, 82)",14
53,"(27, 83)",12
53,"(27, 85)",11
53,"(27, 86)",11
53,"(27, 87)",11
53,"(27, 88)",11
53,"(27, 90)",11
53,"(27, 91)",11
53,"(27, 92)",11
53,"(27, 93)",11
53,"(27, 94)",11
53,"(27, 96)",11
53,"(27, 97)",11
53,"(27, 98)",12
53,"(28, 0)",18
53,"(28, 1)",17
53,"(28, 2)",16
53,"(28, 5)",17
53,"(28, 6)",16
53,"(28, 8)",17
53,"(28, 9)",16
53,"(28, 10)",16
53,"(28, 11)",16
53,"(28, 12)",17
53,"(28, 14)",17
53,"(28, 16)",17
53,"(28, 17)",16
53,"(28, 18)",15
53,"(28, 19)",16
53,"(28, 20)",15
53,"(28, 21)",16
53,"(28, 22)",14
53,"(28, 23)",14
53,"(28, 24)",14
53,"(28, 26)",13
53,"(28, 27)",13
53,"(28, 28)",15
53,"(28, 29)",14
53,"(28, 30)",14
53,"(28, 31)",15
53,"(28, 32)",15
53,"(28, 33)",15
53,"(28, 34)",15
53,"(28, 35)",14
53,"(28, 36)",14
53,"(28, 38)",14
53,"(28, 39)",14
53,"(28, 40)",15
53,"(28, 41)",14
53,"(28, 42)",13
53,"(28, 43)",13
53,"(28, 44)",12
53,"(28, 45)",11
53,"(28, 46)",12
53,"(28, 48)",10
53,"(28, 49)",10
53,"(28, 50)",10
53,"(28, 52)",11
53,"(28, 54)",12
53,"(28, 55)",12
53,"(28, 56)",12
53,"(28, 57)",12
53,"(28, 58)",12
53,"(28, 59)",12
53,"(28, 60)",12
53,"(28, 61)",-1
53,"(28, 63)",12
53,"(28, 65)",12
53,"(28, 67)",11
53,"(28, 68)",11
53,"(28, 71)",13
53,"(28, 72)",13
53,"(28, 73)",14
53,"(28, 74)",14
53,"(28, 75)",13
53,"(28, 76)",14
53,"(28, 77)",12
53,"(28, 78)",12
53,"(28, 79)",12
53,"(28, 80)",13
53,"(28, 81)",14
53,"(28, 82)",13
53,"(28, 83)",13
53,"(28, 85)",12
53,"(28, 86)",12
53,"(28, 87)",11
53,"(28, 88)",11
53,"(28, 89)",11
53,"(28, 90)",-1
53,"(28, 91)",12
53,"(28, 94)",11
53,"(28, 98)",12
53,"(28, 99)",12
53,"(29, 0)",17
53,"(29, 2)",19
53,"(29, 3)",18
53,"(29, 4)",18
53,"(29, 5)",17
53,"(29, 6)",17
53,"(29, 7)",17
53,"(29, 8)",16
53,"(29, 9)",16
53,"(29, 10)",16
53,"(29, 11)",17
53,"(29, 12)",18
53,"(29, 13)",17
53,"(29, 15)",17
53,"(29, 16)",17
53,"(29, 17)",17
53,"(29, 19)",16
53,"(29, 20)",16
53,"(29, 21)",15
53,"(29, 22)",14
53,"(29, 23)",14
53,"(29, 24)",14
53,"(29, 25)",14
53,"(29, 26)",13
53,"(29, 27)",-1
53,"(29, 29)",15
53,"(29, 31)",15
53,"(29, 32)",15
53,"(29, 33)",15
53,"(29, 34)",15
53,"(29, 35)",14
53,"(29, 36)",14
