Step,AgentID,Steps to fire up
71,"(21, 27)",17
71,"(21, 28)",16
71,"(21, 31)",16
71,"(21, 32)",17
71,"(21, 35)",9
71,"(21, 36)",10
71,"(21, 38)",10
71,"(21, 39)",10
71,"(21, 40)",10
71,"(21, 41)",10
71,"(21, 43)",11
71,"(21, 46)",8
71,"(21, 48)",8
71,"(21, 49)",8
71,"(21, 53)",11
71,"(21, 54)",11
71,"(21, 55)",11
71,"(21, 58)",11
71,"(21, 60)",9
71,"(21, 61)",9
71,"(21, 64)",12
71,"(21, 65)",12
71,"(21, 66)",11
71,"(21, 67)",11
71,"(21, 68)",11
71,"(21, 69)",11
71,"(21, 70)",13
71,"(21, 79)",12
71,"(21, 80)",12
71,"(21, 81)",11
71,"(21, 82)",12
71,"(21, 85)",10
71,"(21, 86)",10
71,"(21, 87)",9
71,"(21, 88)",9
71,"(21, 89)",9
71,"(21, 93)",13
71,"(21, 95)",14
71,"(21, 98)",10
71,"(21, 99)",11
71,"(22, 2)",-1
71,"(22, 4)",-1
71,"(22, 6)",10
71,"(22, 9)",11
71,"(22, 11)",-1
71,"(22, 12)",-1
71,"(22, 13)",-1
71,"(22, 15)",-1
71,"(22, 17)",21
71,"(22, 18)",21
71,"(22, 19)",21
71,"(22, 20)",20
71,"(22, 21)",20
71,"(22, 22)",20
71,"(22, 24)",17
71,"(22, 25)",16
71,"(22, 26)",16
71,"(22, 27)",16
71,"(22, 28)",16
71,"(22, 29)",16
71,"(22, 30)",15
71,"(22, 36)",10
71,"(22, 39)",11
71,"(22, 40)",11
71,"(22, 41)",11
71,"(22, 43)",10
71,"(22, 45)",9
71,"(22, 46)",8
71,"(22, 47)",8
71,"(22, 48)",8
71,"(22, 49)",8
71,"(22, 50)",9
71,"(22, 51)",9
71,"(22, 53)",12
71,"(22, 54)",12
71,"(22, 55)",12
71,"(22, 56)",11
71,"(22, 57)",11
71,"(22, 59)",10
71,"(22, 60)",9
71,"(22, 61)",9
71,"(22, 63)",12
71,"(22, 64)",11
71,"(22, 65)",12
71,"(22, 66)",12
71,"(22, 69)",12
71,"(22, 70)",13
71,"(22, 71)",13
71,"(22, 73)",-1
71,"(22, 74)",15
71,"(22, 75)",15
71,"(22, 78)",12
71,"(22, 79)",12
71,"(22, 81)",12
71,"(22, 83)",-1
71,"(22, 86)",10
71,"(22, 87)",9
71,"(22, 89)",10
71,"(22, 91)",12
71,"(22, 92)",12
71,"(22, 93)",13
71,"(22, 97)",11
71,"(22, 99)",11
71,"(23, 1)",-1
71,"(23, 7)",28
71,"(23, 9)",29
71,"(23, 13)",-1
71,"(23, 14)",-1
71,"(23, 21)",20
71,"(23, 22)",19
71,"(23, 26)",16
71,"(23, 27)",16
71,"(23, 28)",16
71,"(23, 29)",15
71,"(23, 30)",14
71,"(23, 31)",15
71,"(23, 33)",-1
71,"(23, 36)",10
71,"(23, 37)",10
71,"(23, 38)",11
71,"(23, 39)",11
71,"(23, 40)",11
71,"(23, 41)",11
71,"(23, 42)",11
71,"(23, 44)",10
71,"(23, 45)",10
71,"(23, 47)",9
71,"(23, 51)",9
71,"(23, 52)",10
71,"(23, 57)",11
71,"(23, 58)",11
71,"(23, 59)",10
71,"(23, 61)",10
71,"(23, 63)",11
71,"(23, 65)",12
71,"(23, 67)",13
71,"(23, 70)",13
71,"(23, 71)",13
71,"(23, 72)",13
71,"(23, 75)",15
71,"(23, 77)",13
71,"(23, 79)",12
71,"(23, 80)",12
71,"(23, 82)",12
71,"(23, 83)",13
71,"(23, 85)",10
71,"(23, 86)",10
71,"(23, 88)",10
71,"(23, 90)",10
71,"(23, 91)",11
71,"(23, 93)",12
71,"(23, 95)",12
71,"(23, 96)",11
71,"(23, 98)",11
71,"(23, 99)",12
71,"(24, 0)",-1
71,"(24, 1)",-1
71,"(24, 3)",-1
71,"(24, 6)",28
71,"(24, 7)",28
71,"(24, 8)",29
71,"(24, 9)",29
71,"(24, 14)",-1
71,"(24, 19)",20
71,"(24, 20)",19
71,"(24, 21)",19
71,"(24, 22)",19
71,"(24, 24)",-1
71,"(24, 26)",16
71,"(24, 27)",16
71,"(24, 29)",14
71,"(24, 30)",14
71,"(24, 36)",10
71,"(24, 37)",10
71,"(24, 38)",11
71,"(24, 39)",11
71,"(24, 43)",10
71,"(24, 44)",10
71,"(24, 46)",9
71,"(24, 48)",9
71,"(24, 49)",9
71,"(24, 50)",10
71,"(24, 51)",10
71,"(24, 52)",10
71,"(24, 53)",10
71,"(24, 54)",10
71,"(24, 55)",11
71,"(24, 56)",11
71,"(24, 58)",10
71,"(24, 60)",10
71,"(24, 62)",10
71,"(24, 63)",11
71,"(24, 64)",11
71,"(24, 66)",13
71,"(24, 67)",14
71,"(24, 68)",13
71,"(24, 69)",13
71,"(24, 70)",13
71,"(24, 71)",13
71,"(24, 72)",13
71,"(24, 73)",13
71,"(24, 74)",14
71,"(24, 75)",14
71,"(24, 80)",12
71,"(24, 84)",10
71,"(24, 85)",10
71,"(24, 86)",10
71,"(24, 87)",10
71,"(24, 89)",10
71,"(24, 90)",11
71,"(24, 92)",-1
71,"(24, 94)",12
71,"(24, 95)",12
71,"(24, 98)",12
71,"(24, 99)",12
71,"(25, 0)",-1
71,"(25, 1)",-1
71,"(25, 2)",-1
71,"(25, 7)",28
71,"(25, 11)",-1
71,"(25, 13)",-1
71,"(25, 14)",-1
71,"(25, 15)",-1
71,"(25, 16)",23
71,"(25, 18)",21
71,"(25, 22)",19
71,"(25, 26)",17
71,"(25, 27)",16
71,"(25, 28)",15
71,"(25, 29)",15
71,"(25, 31)",14
71,"(25, 32)",13
71,"(25, 33)",13
71,"(25, 34)",12
71,"(25, 35)",11
71,"(25, 37)",11
71,"(25, 41)",11
71,"(25, 42)",11
71,"(25, 47)",9
71,"(25, 48)",10
71,"(25, 51)",11
71,"(25, 52)",10
71,"(25, 53)",10
71,"(25, 54)",10
71,"(25, 55)",11
71,"(25, 56)",11
71,"(25, 59)",10
71,"(25, 64)",12
71,"(25, 65)",13
71,"(25, 66)",14
71,"(25, 68)",14
71,"(25, 69)",13
71,"(25, 70)",13
71,"(25, 71)",14
71,"(25, 72)",13
71,"(25, 74)",14
71,"(25, 79)",14
71,"(25, 80)",13
71,"(25, 81)",13
71,"(25, 84)",10
71,"(25, 86)",10
71,"(25, 87)",11
71,"(25, 88)",11
71,"(25, 89)",11
71,"(25, 93)",12
71,"(25, 94)",12
71,"(25, 95)",12
71,"(25, 96)",12
71,"(25, 99)",12
71,"(26, 0)",-1
71,"(26, 1)",-1
71,"(26, 3)",-1
71,"(26, 6)",28
71,"(26, 8)",27
71,"(26, 12)",-1
71,"(26, 16)",22
71,"(26, 19)",20
71,"(26, 22)",19
71,"(26, 23)",18
71,"(26, 24)",18
71,"(26, 26)",17
71,"(26, 27)",16
71,"(26, 28)",16
71,"(26, 30)",14
71,"(26, 32)",13
71,"(26, 36)",11
71,"(26, 38)",11
71,"(26, 39)",12
71,"(26, 40)",12
71,"(26, 41)",12
71,"(26, 43)",10
71,"(26, 44)",10
71,"(26, 45)",10
71,"(26, 46)",9
71,"(26, 49)",10
71,"(26, 52)",11
71,"(26, 54)",11
71,"(26, 55)",11
71,"(26, 56)",11
71,"(26, 60)",15
71,"(26, 61)",15
71,"(26, 62)",14
71,"(26, 64)",13
71,"(26, 67)",14
71,"(26, 68)",14
71,"(26, 70)",14
71,"(26, 71)",13
71,"(26, 73)",13
71,"(26, 75)",14
71,"(26, 79)",14
71,"(26, 81)",14
71,"(26, 88)",11
71,"(26, 89)",12
71,"(26, 90)",12
71,"(26, 92)",13
71,"(26, 94)",13
71,"(26, 95)",13
71,"(26, 97)",13
71,"(26, 98)",13
71,"(27, 0)",-1
71,"(27, 1)",-1
71,"(27, 2)",-1
71,"(27, 4)",-1
71,"(27, 5)",28
71,"(27, 6)",28
71,"(27, 9)",26
71,"(27, 13)",-1
71,"(27, 14)",-1
71,"(27, 17)",21
71,"(27, 18)",21
71,"(27, 20)",20
71,"(27, 21)",19
71,"(27, 22)",19
71,"(27, 24)",18
71,"(27, 25)",17
71,"(27, 30)",15
71,"(27, 31)",14
71,"(27, 33)",12
71,"(27, 34)",12
71,"(27, 35)",11
71,"(27, 36)",11
71,"(27, 41)",12
71,"(27, 43)",11
71,"(27, 44)",10
71,"(27, 45)",10
71,"(27, 46)",10
71,"(27, 47)",10
71,"(27, 50)",11
71,"(27, 51)",11
71,"(27, 52)",11
71,"(27, 53)",11
71,"(27, 54)",11
71,"(27, 55)",11
71,"(27, 56)",11
71,"(27, 58)",12
71,"(27, 60)",14
71,"(27, 61)",14
71,"(27, 63)",13
71,"(27, 66)",15
71,"(27, 68)",-1
71,"(27, 70)",14
71,"(27, 71)",14
71,"(27, 72)",14
71,"(27, 73)",14
71,"(27, 74)",14
71,"(27, 77)",-1
71,"(27, 81)",15
71,"(27, 86)",13
71,"(27, 87)",12
71,"(27, 89)",12
71,"(27, 91)",13
71,"(27, 92)",13
71,"(27, 93)",13
71,"(27, 95)",13
71,"(27, 96)",13
71,"(27, 97)",13
71,"(28, 4)",29
71,"(28, 9)",27
71,"(28, 10)",25
71,"(28, 11)",25
71,"(28, 12)",25
71,"(28, 14)",-1
71,"(28, 17)",21
71,"(28, 19)",20
71,"(28, 20)",20
71,"(28, 21)",19
71,"(28, 24)",18
71,"(28, 26)",17
71,"(28, 27)",17
71,"(28, 28)",16
71,"(28, 29)",15
71,"(28, 30)",15
71,"(28, 31)",14
71,"(28, 32)",13
71,"(28, 33)",12
71,"(28, 35)",12
71,"(28, 36)",12
71,"(28, 39)",13
71,"(28, 40)",13
71,"(28, 41)",12
71,"(28, 45)",10
71,"(28, 54)",11
71,"(28, 55)",11
71,"(28, 56)",11
71,"(28, 57)",11
71,"(28, 60)",14
71,"(28, 61)",14
71,"(28, 62)",14
71,"(28, 63)",14
71,"(28, 64)",15
71,"(28, 65)",15
71,"(28, 66)",15
71,"(28, 69)",14
71,"(28, 70)",14
71,"(28, 72)",14
71,"(28, 74)",14
71,"(28, 75)",14
71,"(28, 79)",16
71,"(28, 80)",15
71,"(28, 81)",14
71,"(28, 82)",14
71,"(28, 85)",13
71,"(28, 87)",13
71,"(28, 88)",13
71,"(28, 89)",13
71,"(28, 90)",13
71,"(28, 91)",13
71,"(28, 93)",13
71,"(28, 95)",13
71,"(28, 96)",14
71,"(28, 98)",14
71,"(29, 2)",29
71,"(29, 3)",28
71,"(29, 5)",27
71,"(29, 6)",27
71,"(29, 9)",26
71,"(29, 11)",24
71,"(29, 16)",22
71,"(29, 18)",21
71,"(29, 20)",20
71,"(29, 21)",20
71,"(29, 22)",20
71,"(29, 23)",20
71,"(29, 26)",18
71,"(29, 29)",16
71,"(29, 33)",13
71,"(29, 34)",12
71,"(29, 36)",12
71,"(29, 38)",13
71,"(29, 39)",13
71,"(29, 42)",12
71,"(29, 43)",12
71,"(29, 44)",11
71,"(29, 45)",12
71,"(29, 47)",-1
71,"(29, 56)",12
71,"(29, 57)",12
71,"(29, 58)",12
71,"(29, 59)",13
71,"(29, 61)",14
71,"(29, 62)",15
71,"(29, 64)",15
71,"(29, 65)",15
71,"(29, 66)",15
71,"(29, 68)",14
71,"(29, 69)",14
71,"(29, 70)",14
71,"(29, 72)",16
71,"(29, 74)",14
71,"(29, 75)",14
71,"(29, 76)",15
71,"(29, 77)",15
71,"(29, 78)",15
71,"(29, 79)",16
71,"(29, 82)",14
71,"(29, 83)",14
71,"(29, 84)",13
71,"(29, 86)",13
71,"(29, 87)",13
71,"(29, 88)",13
71,"(29, 89)",13
71,"(29, 90)",13
71,"(29, 91)",13
71,"(29, 92)",14
71,"(29, 93)",14
71,"(29, 94)",14
71,"(29, 95)",14
71,"(29, 96)",14
71,"(29, 98)",15
71,"(29, 99)",15
71,"(30, 0)",31
71,"(30, 1)",30
71,"(30, 2)",29
71,"(30, 4)",28
71,"(30, 5)",27
71,"(30, 7)",26
71,"(30, 9)",25
71,"(30, 10)",25
71,"(30, 12)",24
71,"(30, 15)",22
71,"(30, 16)",22
71,"(30, 18)",22
71,"(30, 19)",21
71,"(30, 20)",21
71,"(30, 22)",20
71,"(30, 24)",19
71,"(30, 25)",19
71,"(30, 26)",19
71,"(30, 27)",19
71,"(30, 28)",17
71,"(30, 29)",17
71,"(30, 31)",19
71,"(30, 32)",19
71,"(30, 33)",12
71,"(30, 34)",12
71,"(30, 37)",12
71,"(30, 40)",12
71,"(30, 41)",12
71,"(30, 43)",12
71,"(30, 47)",-1
71,"(30, 51)",16
71,"(30, 52)",16
71,"(30, 54)",16
71,"(30, 57)",12
71,"(30, 62)",15
71,"(30, 63)",15
71,"(30, 64)",16
71,"(30, 71)",16
71,"(30, 72)",16
71,"(30, 73)",15
71,"(30, 75)",15
71,"(30, 77)",15
71,"(30, 80)",16
71,"(30, 83)",14
71,"(30, 84)",14
71,"(30, 86)",13
71,"(30, 89)",13
71,"(30, 90)",13
71,"(30, 91)",14
71,"(30, 92)",14
71,"(30, 94)",14
71,"(31, 1)",30
71,"(31, 2)",30
71,"(31, 5)",27
71,"(31, 6)",27
71,"(31, 7)",26
71,"(31, 8)",26
71,"(31, 9)",25
71,"(31, 10)",25
71,"(31, 12)",24
71,"(31, 13)",23
71,"(31, 14)",23
71,"(31, 15)",23
71,"(31, 19)",22
71,"(31, 20)",21
71,"(31, 21)",21
71,"(31, 24)",19
71,"(31, 26)",19
71,"(31, 29)",17
71,"(31, 30)",18
71,"(31, 32)",13
71,"(31, 35)",13
71,"(31, 36)",13
71,"(31, 37)",13
71,"(31, 38)",14
71,"(31, 42)",13
71,"(31, 43)",13
71,"(31, 46)",-1
71,"(31, 48)",-1
71,"(31, 52)",15
71,"(31, 53)",16
71,"(31, 54)",16
71,"(31, 55)",16
71,"(31, 56)",13
71,"(31, 58)",16
71,"(31, 59)",16
71,"(31, 60)",16
71,"(31, 61)",15
71,"(31, 62)",15
71,"(31, 63)",15
71,"(31, 64)",15
71,"(31, 68)",17
71,"(31, 69)",17
71,"(31, 70)",16
71,"(31, 74)",16
71,"(31, 78)",19
71,"(31, 80)",17
71,"(31, 81)",17
71,"(31, 82)",17
71,"(31, 83)",14
71,"(31, 86)",13
71,"(31, 89)",14
71,"(31, 90)",14
71,"(31, 91)",14
71,"(31, 93)",15
71,"(31, 94)",15
71,"(31, 95)",15
71,"(31, 96)",16
71,"(31, 97)",16
71,"(31, 98)",16
71,"(31, 99)",17
71,"(32, 0)",29
71,"(32, 3)",30
71,"(32, 7)",26
71,"(32, 8)",26
71,"(32, 10)",25
71,"(32, 11)",24
71,"(32, 13)",23
71,"(32, 15)",23
71,"(32, 16)",23
71,"(32, 19)",22
71,"(32, 20)",21
71,"(32, 25)",20
71,"(32, 26)",19
71,"(32, 27)",19
71,"(32, 28)",18
71,"(32, 32)",14
71,"(32, 33)",14
71,"(32, 35)",14
71,"(32, 37)",14
71,"(32, 39)",14
71,"(32, 41)",13
71,"(32, 45)",-1
71,"(32, 51)",15
71,"(32, 52)",15
71,"(32, 53)",15
71,"(32, 55)",13
71,"(32, 58)",15
71,"(32, 63)",16
71,"(32, 68)",17
71,"(32, 70)",17
71,"(32, 71)",17
71,"(32, 72)",17
71,"(32, 73)",16
71,"(32, 74)",16
71,"(32, 76)",21
71,"(32, 77)",20
71,"(32, 78)",19
71,"(32, 79)",18
71,"(32, 81)",18
71,"(32, 83)",16
71,"(32, 84)",16
71,"(32, 85)",15
71,"(32, 87)",14
71,"(32, 88)",14
71,"(32, 93)",-1
71,"(32, 96)",16
71,"(32, 97)",16
71,"(32, 98)",16
71,"(32, 99)",17
71,"(33, 0)",29
71,"(33, 1)",29
71,"(33, 2)",29
71,"(33, 3)",29
71,"(33, 4)",28
71,"(33, 5)",27
71,"(33, 6)",27
71,"(33, 7)",26
71,"(33, 8)",26
71,"(33, 9)",25
71,"(33, 10)",25
71,"(33, 13)",24
71,"(33, 14)",23
71,"(33, 15)",23
71,"(33, 17)",23
71,"(33, 18)",24
71,"(33, 20)",22
71,"(33, 23)",-1
71,"(33, 25)",20
71,"(33, 28)",19
71,"(33, 29)",19
71,"(33, 31)",14
71,"(33, 32)",14
71,"(33, 35)",14
71,"(33, 39)",17
71,"(33, 41)",18
71,"(33, 47)",21
71,"(33, 53)",15
71,"(33, 54)",14
71,"(33, 55)",14
71,"(33, 57)",15
71,"(33, 59)",16
71,"(33, 60)",16
71,"(33, 61)",17
71,"(33, 62)",16
71,"(33, 63)",16
71,"(33, 71)",18
71,"(33, 73)",16
71,"(33, 74)",16
71,"(33, 78)",19
71,"(33, 83)",16
71,"(33, 84)",15
71,"(33, 86)",15
71,"(33, 89)",15
71,"(33, 90)",-1
71,"(33, 91)",-1
71,"(33, 93)",-1
71,"(33, 94)",-1
71,"(34, 0)",30
71,"(34, 1)",29
71,"(34, 2)",29
71,"(34, 3)",29
71,"(34, 7)",27
71,"(34, 12)",-1
71,"(34, 13)",24
71,"(34, 14)",24
71,"(34, 16)",23
71,"(34, 17)",24
71,"(34, 18)",23
71,"(34, 19)",24
71,"(34, 21)",24
71,"(34, 25)",21
71,"(34, 27)",19
71,"(34, 28)",19
71,"(34, 29)",19
71,"(34, 32)",15
71,"(34, 34)",14
71,"(34, 38)",16
71,"(34, 40)",17
71,"(34, 43)",20
71,"(34, 44)",20
71,"(34, 46)",20
71,"(34, 47)",20
71,"(34, 50)",22
71,"(34, 53)",15
71,"(34, 55)",14
71,"(34, 56)",14
71,"(34, 57)",15
71,"(34, 58)",15
71,"(34, 59)",16
71,"(34, 60)",16
71,"(34, 62)",17
71,"(34, 63)",17
71,"(34, 64)",17
71,"(34, 69)",-1
71,"(34, 70)",18
71,"(34, 73)",16
71,"(34, 77)",20
71,"(34, 79)",20
71,"(34, 80)",20
71,"(34, 82)",17
71,"(34, 85)",15
71,"(34, 86)",15
71,"(34, 87)",16
71,"(34, 88)",16
71,"(34, 90)",16
71,"(34, 91)",-1
71,"(34, 96)",19
71,"(34, 97)",20
71,"(34, 98)",20
71,"(34, 99)",21
71,"(35, 2)",29
71,"(35, 3)",29
71,"(35, 7)",27
71,"(35, 9)",-1
71,"(35, 10)",27
71,"(35, 15)",24
71,"(35, 16)",24
71,"(35, 18)",24
71,"(35, 19)",24
71,"(35, 20)",24
71,"(35, 21)",24
71,"(35, 23)",24
71,"(35, 24)",21
71,"(35, 25)",21
71,"(35, 30)",19
71,"(35, 35)",15
71,"(35, 36)",15
71,"(35, 37)",15
71,"(35, 39)",17
71,"(35, 41)",18
71,"(35, 42)",20
71,"(35, 43)",20
71,"(35, 47)",20
71,"(35, 49)",21
71,"(35, 51)",23
71,"(35, 52)",16
71,"(35, 56)",15
71,"(35, 58)",15
71,"(35, 59)",16
71,"(35, 70)",18
71,"(35, 74)",17
71,"(35, 77)",20
71,"(35, 81)",21
71,"(35, 83)",18
71,"(35, 87)",16
71,"(35, 88)",16
71,"(35, 90)",16
71,"(35, 93)",17
71,"(35, 94)",17
71,"(35, 96)",18
71,"(35, 97)",20
71,"(35, 99)",20
71,"(36, 0)",-1
71,"(36, 4)",28
71,"(36, 5)",28
71,"(36, 6)",28
71,"(36, 8)",28
71,"(36, 11)",26
71,"(36, 13)",25
71,"(36, 14)",24
71,"(36, 15)",24
71,"(36, 16)",24
71,"(36, 17)",25
71,"(36, 20)",23
71,"(36, 21)",23
71,"(36, 22)",23
71,"(36, 23)",24
71,"(36, 26)",21
71,"(36, 27)",19
71,"(36, 28)",19
71,"(36, 29)",19
71,"(36, 30)",19
71,"(36, 33)",16
71,"(36, 34)",15
71,"(36, 35)",16
71,"(36, 36)",16
71,"(36, 37)",15
71,"(36, 38)",16
71,"(36, 41)",19
71,"(36, 43)",20
71,"(36, 45)",21
71,"(36, 46)",20
71,"(36, 47)",20
71,"(36, 49)",20
71,"(36, 51)",17
71,"(36, 53)",16
71,"(36, 54)",16
71,"(36, 55)",15
71,"(36, 58)",16
71,"(36, 60)",16
71,"(36, 61)",-1
71,"(36, 65)",-1
71,"(36, 69)",19
71,"(36, 71)",19
71,"(36, 72)",20
71,"(36, 77)",21
71,"(36, 78)",21
71,"(36, 80)",21
71,"(36, 84)",18
71,"(36, 87)",16
71,"(36, 88)",16
71,"(36, 89)",17
71,"(36, 90)",17
71,"(36, 91)",17
71,"(36, 92)",17
71,"(36, 93)",17
71,"(36, 94)",17
71,"(36, 95)",18
71,"(36, 96)",19
71,"(36, 97)",19
71,"(36, 98)",19
71,"(37, 0)",-1
71,"(37, 3)",29
71,"(37, 4)",28
71,"(37, 5)",28
71,"(37, 11)",26
71,"(37, 13)",25
71,"(37, 14)",24
71,"(37, 20)",23
71,"(37, 21)",23
71,"(37, 22)",23
71,"(37, 23)",22
71,"(37, 24)",21
71,"(37, 25)",20
71,"(37, 26)",20
71,"(37, 28)",18
71,"(37, 29)",18
71,"(37, 30)",18
71,"(37, 31)",18
71,"(37, 33)",16
71,"(37, 34)",16
71,"(37, 36)",16
71,"(37, 37)",16
71,"(37, 38)",16
71,"(37, 41)",20
71,"(37, 42)",20
71,"(37, 44)",20
71,"(37, 46)",20
71,"(37, 48)",20
71,"(37, 52)",17
71,"(37, 53)",17
71,"(37, 54)",16
71,"(37, 55)",16
71,"(37, 57)",16
71,"(37, 58)",16
71,"(37, 62)",18
71,"(37, 64)",-1
71,"(37, 67)",20
71,"(37, 68)",19
71,"(37, 70)",19
71,"(37, 72)",19
71,"(37, 77)",21
71,"(37, 78)",21
71,"(37, 79)",21
71,"(37, 81)",-1
71,"(37, 82)",19
71,"(37, 83)",19
71,"(37, 84)",18
71,"(37, 85)",18
71,"(37, 87)",17
71,"(37, 88)",17
71,"(37, 89)",17
71,"(37, 92)",17
71,"(37, 96)",18
71,"(37, 97)",19
71,"(37, 98)",20
71,"(37, 99)",20
71,"(38, 3)",29
71,"(38, 5)",28
71,"(38, 6)",28
71,"(38, 8)",-1
71,"(38, 10)",26
71,"(38, 11)",25
71,"(38, 12)",25
71,"(38, 13)",25
71,"(38, 16)",-1
71,"(38, 22)",22
71,"(38, 26)",19
71,"(38, 28)",18
71,"(38, 29)",18
71,"(38, 30)",17
71,"(38, 34)",16
71,"(38, 35)",16
71,"(38, 36)",17
71,"(38, 37)",17
71,"(38, 38)",17
71,"(38, 39)",-1
71,"(38, 42)",20
71,"(38, 45)",21
71,"(38, 47)",20
71,"(38, 48)",19
71,"(38, 50)",18
71,"(38, 51)",17
71,"(38, 52)",17
71,"(38, 53)",16
71,"(38, 59)",17
71,"(38, 60)",18
71,"(38, 61)",18
71,"(38, 67)",20
71,"(38, 69)",19
71,"(38, 71)",19
71,"(38, 73)",20
71,"(38, 74)",20
71,"(38, 75)",20
71,"(38, 79)",21
71,"(38, 86)",17
71,"(38, 87)",17
71,"(38, 89)",17
71,"(38, 90)",18
71,"(38, 94)",19
71,"(38, 95)",19
71,"(38, 96)",19
71,"(38, 98)",19
71,"(38, 99)",20
71,"(39, 0)",-1
71,"(39, 1)",-1
71,"(39, 4)",29
71,"(39, 5)",28
71,"(39, 12)",25
71,"(39, 19)",-1
71,"(39, 20)",-1
71,"(39, 21)",23
71,"(39, 23)",23
71,"(39, 24)",20
71,"(39, 27)",19
71,"(39, 28)",18
71,"(39, 30)",18
71,"(39, 31)",16
71,"(39, 33)",16
71,"(39, 34)",16
71,"(39, 35)",16
71,"(39, 36)",17
71,"(39, 38)",17
71,"(39, 41)",20
71,"(39, 46)",20
71,"(39, 48)",19
71,"(39, 49)",19
71,"(39, 52)",17
71,"(39, 55)",20
71,"(39, 56)",-1
71,"(39, 60)",18
71,"(39, 63)",20
71,"(39, 64)",20
71,"(39, 65)",20
71,"(39, 69)",20
71,"(39, 70)",20
71,"(39, 71)",20
71,"(39, 74)",20
71,"(39, 75)",20
71,"(39, 76)",21
71,"(39, 78)",21
71,"(39, 79)",21
71,"(39, 81)",22
71,"(39, 82)",23
71,"(39, 83)",24
71,"(39, 84)",19
71,"(39, 85)",18
71,"(39, 87)",18
71,"(39, 88)",18
71,"(39, 89)",18
71,"(39, 90)",18
71,"(39, 91)",18
71,"(39, 92)",19
71,"(39, 94)",19
71,"(39, 95)",19
71,"(39, 96)",20
71,"(39, 98)",20
71,"(40, 0)",-1
71,"(40, 1)",-1
71,"(40, 3)",29
71,"(40, 4)",29
71,"(40, 6)",29
71,"(40, 8)",26
71,"(40, 10)",26
71,"(40, 12)",25
71,"(40, 14)",25
71,"(40, 15)",25
71,"(40, 16)",25
71,"(40, 17)",25
71,"(40, 21)",-1
71,"(40, 24)",20
71,"(40, 25)",19
71,"(40, 26)",19
71,"(40, 28)",19
71,"(40, 29)",18
71,"(40, 32)",16
71,"(40, 34)",16
71,"(40, 35)",17
71,"(40, 36)",17
71,"(40, 37)",17
71,"(40, 39)",17
71,"(40, 44)",21
71,"(40, 45)",21
71,"(40, 46)",21
71,"(40, 49)",19
71,"(40, 50)",19
71,"(40, 53)",18
71,"(40, 54)",19
71,"(40, 56)",20
71,"(40, 59)",19
71,"(40, 60)",18
71,"(40, 62)",19
71,"(40, 63)",19
71,"(40, 64)",20
71,"(40, 65)",20
71,"(40, 67)",-1
71,"(40, 70)",20
71,"(40, 72)",20
71,"(40, 73)",21
71,"(40, 75)",21
71,"(40, 76)",21
71,"(40, 77)",21
71,"(40, 78)",21
71,"(40, 80)",21
71,"(40, 81)",22
71,"(40, 85)",19
71,"(40, 87)",18
71,"(40, 88)",19
71,"(40, 89)",18
71,"(40, 90)",18
71,"(40, 91)",18
71,"(40, 92)",19
71,"(40, 93)",19
71,"(40, 96)",20
71,"(40, 97)",20
71,"(40, 99)",20
71,"(41, 2)",-1
71,"(41, 5)",29
71,"(41, 6)",29
71,"(41, 9)",26
71,"(41, 10)",26
71,"(41, 11)",25
71,"(41, 12)",25
71,"(41, 13)",25
71,"(41, 14)",25
71,"(41, 15)",25
71,"(41, 16)",25
71,"(41, 17)",24
71,"(41, 19)",23
71,"(41, 20)",23
71,"(41, 22)",21
71,"(41, 23)",20
71,"(41, 25)",19
71,"(41, 26)",19
71,"(41, 29)",19
71,"(41, 31)",16
71,"(41, 35)",17
71,"(41, 36)",17
71,"(41, 37)",18
71,"(41, 38)",18
71,"(41, 42)",22
71,"(41, 43)",21
71,"(41, 44)",21
71,"(41, 45)",21
71,"(41, 47)",-1
71,"(41, 54)",18
71,"(41, 55)",19
71,"(41, 56)",19
71,"(41, 58)",19
71,"(41, 59)",19
71,"(41, 61)",19
71,"(41, 62)",19
71,"(41, 69)",20
71,"(41, 71)",22
71,"(41, 74)",21
71,"(41, 75)",21
71,"(41, 76)",21
71,"(41, 77)",22
71,"(41, 79)",22
71,"(41, 83)",-1
71,"(41, 84)",-1
71,"(41, 86)",19
71,"(41, 87)",19
71,"(41, 89)",19
71,"(41, 90)",18
71,"(41, 91)",18
71,"(41, 93)",19
71,"(41, 94)",19
71,"(41, 97)",21
71,"(41, 99)",21
71,"(42, 1)",33
71,"(42, 5)",30
71,"(42, 8)",26
71,"(42, 11)",25
71,"(42, 13)",25
71,"(42, 15)",25
71,"(42, 18)",23
71,"(42, 19)",23
71,"(42, 20)",23
71,"(42, 21)",22
71,"(42, 24)",20
71,"(42, 25)",20
71,"(42, 26)",20
71,"(42, 28)",20
71,"(42, 32)",17
71,"(42, 33)",18
71,"(42, 34)",17
71,"(42, 35)",17
71,"(42, 36)",17
71,"(42, 37)",17
71,"(42, 40)",20
71,"(42, 42)",22
71,"(42, 43)",22
71,"(42, 49)",22
71,"(42, 50)",22
71,"(42, 51)",22
71,"(42, 54)",19
71,"(42, 55)",19
71,"(42, 56)",19
71,"(42, 57)",19
71,"(42, 62)",19
71,"(42, 63)",19
71,"(42, 65)",21
71,"(42, 68)",21
71,"(42, 69)",22
71,"(42, 70)",21
71,"(42, 71)",22
71,"(42, 72)",22
